"filename", "language", "HTML", "Markdown", "JSON", "JavaScript", "XML", "SCSS", "CSS", "WebAssembly Binary", "WebAssembly Text", "C", "JSON with Comments", "comment", "blank", "total"
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/a1.html", "HTML", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 137
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/a1.js", "JavaScript", 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 33, 47, 282
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/a2.html", "HTML", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 188
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/index.html", "HTML", 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 370
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_1.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_10.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_11.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_12.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_13.js", "JavaScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 1, 19
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_14.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_2.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_3.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_4.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_5.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 2, 10, 32
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_6.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_7.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 3, 19
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_8.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a1_9.js", "JavaScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_1.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 2, 19
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_10.js", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_11.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_12.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 2, 21
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_13.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_14.js", "JavaScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_15.js", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_16.js", "JavaScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 3, 21
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_2.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_3.js", "JavaScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 2, 30
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_4.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_5.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 5, 22
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_6.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_7.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_8.js", "JavaScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u3/js-files/a2_9.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 15
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/a1.html", "HTML", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 15
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/a1.js", "JavaScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 1, 21
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/a2.html", "HTML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/a2.js", "JavaScript", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 2, 7, 59
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/a3.html", "HTML", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 97
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/a4.html", "HTML", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 101
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/a4.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u4/index.html", "HTML", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 120
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a1.html", "HTML", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 62
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a2.html", "HTML", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 64
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a3.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 2, 23
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a3_1.html", "HTML", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 71
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a3_2.html", "HTML", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 50
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a4.html", "HTML", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 120
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a4.js", "JavaScript", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 16, 82
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/a4.json", "JSON", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u5/index.html", "HTML", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 126
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u6/a1.html", "HTML", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 153
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u6/a1.json", "JSON", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u6/a2.html", "HTML", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 117
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u6/a3.html", "HTML", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 183
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u6/index.html", "HTML", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u6/testElement.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/a1_a.js", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 1, 17
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/a1_b.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 2, 2, 24
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/a2_a.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/a2_b.js", "JavaScript", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/a3.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/index.html", "HTML", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 52
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/package-lock.json", "JSON", 0, 0, 855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 856
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/package.json", "JSON", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/public/a3.html", "HTML", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 57
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u7/test.html", "HTML", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/CodeBox_Element.html", "HTML", 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 192
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a1_1.html", "HTML", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 71
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a1_2.html", "HTML", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 92
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a1_3.html", "HTML", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 128
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a1_4.html", "HTML", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 167
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a1_5.html", "HTML", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 149
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a1_6.html", "HTML", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 204
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a2.html", "HTML", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 78
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a3.html", "HTML", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a3.json", "JSON", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/a3.mjs", "JavaScript", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 20, 143
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u8/index.html", "HTML", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 163
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u9/index.html", "HTML", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u9/pwa/content.js", "JavaScript", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 32, 178
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u9/pwa/content.json", "JSON", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u9/pwa/index.html", "HTML", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 33
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u9/pwa/manifest.json", "JSON", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"/home/moritz/Web-Projekte/Web-Engineering/tasks/u9/pwa/serviceWorker.js", "JavaScript", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35
"Total", "-", 5611, 5, 32900, 2653, 370, 300, 335, 9, 82, 8, 61, 132, 1607, 44073
